,show_id,userId,score
12839,hs2548,88627.015,3.564
12840,hs2549,90116.476,3.461
12841,hs255,91259.002,3.496
12842,hs2550,88691.388,3.585
12843,hs2551,91658.95,3.583
12844,hs2552,96435.338,3.521
12845,hs2553,93424.09,3.569
12846,hs2554,87556.132,3.528
12847,hs2555,86239.09,3.528
12848,hs2556,94864.557,3.524
12849,hs2557,82209.857,3.508
12850,hs2558,87566.911,3.569
12851,hs2559,89444.207,3.599
12852,hs256,89544.214,3.52
12853,hs2560,89993.18,3.523
12854,hs2561,86174.014,3.546
12855,hs2562,92115.624,3.48
12856,hs2563,88192.085,3.556
12857,hs2564,93589.209,3.608
12858,hs2565,91429.144,3.626
12859,hs2566,90664.849,3.491
12860,hs2567,81236.96,3.48
12861,hs2568,88258.608,3.531
12862,hs2569,96086.709,3.453
12863,hs257,91112.027,3.496
12864,hs2570,87784.759,3.461
12865,hs2571,91773.594,3.505
12866,hs2572,93153.738,3.469
12867,hs2573,85805.143,3.503
12868,hs2574,88311.634,3.518
12869,hs2575,91869.682,3.556
12870,hs2576,93345.43,3.46
12871,hs2577,87821.559,3.504
12872,hs2578,88123.069,3.617
12873,hs2579,92865.557,3.558
12874,hs258,86104.64,3.49
12875,hs2580,87239.287,3.596
12876,hs2581,89446.919,3.523
12877,hs2582,93665.203,3.494
12878,hs2583,93995.091,3.513
12879,hs2584,91812.951,3.558
12880,hs2585,89701.56,3.576
12881,hs2586,81647.9,3.512
12882,hs2587,94301.034,3.552
12883,hs2588,91975.492,3.598
12884,hs2589,80238.423,3.472
12885,hs259,91520.214,3.571
12886,hs2590,89241.854,3.565
12887,hs2591,93656.759,3.486
12888,hs2592,85509.861,3.557
12889,hs2593,90961.057,3.558
12890,hs2594,79295.905,3.558
12891,hs2595,89290.349,3.527
12892,hs2596,90822.72,3.628
12893,hs2597,86787.38,3.365
12894,hs2598,84017.455,3.517
12895,hs2599,90257.057,3.539
12896,hs26,85481.528,3.51
12897,hs260,87303.885,3.526
12898,hs2600,94449.848,3.534
12899,hs2601,87239.732,3.55
12900,hs2602,94522.124,3.496
12901,hs2603,93079.762,3.572
12902,hs2604,83248.963,3.572
12903,hs2605,87391.774,3.504
12904,hs2606,89409.123,3.387
12905,hs2607,81055.173,3.508
12906,hs2608,91200.281,3.482
12907,hs2609,92934.246,3.553
12908,hs261,84220.343,3.574
12909,hs2610,91885.39,3.541
12910,hs2611,88690.784,3.671
12911,hs2612,86855.798,3.589
12912,hs2613,94129.886,3.558
12913,hs2614,85348.924,3.474
12914,hs2615,84599.338,3.543
12915,hs2616,93954.141,3.521
12916,hs2617,93129.147,3.598
12917,hs2618,94036.953,3.597
12918,hs2619,88076.544,3.475
12919,hs262,86968.712,3.596
12920,hs2620,98969.938,3.53
12921,hs2621,89843.69,3.551
12922,hs2622,84789.112,3.431
12923,hs2623,92790.551,3.53
12924,hs2624,92113.962,3.424
12925,hs2625,87468.331,3.523
12926,hs2626,96873.133,3.596
12927,hs2627,92764.46,3.588
12928,hs2628,90425.273,3.578
12929,hs2629,89734.869,3.593
12930,hs263,90098.505,3.491
12931,hs2630,86406.626,3.537
12932,hs2631,89208.403,3.564
12933,hs2632,92972.865,3.529
12934,hs2633,84490.011,3.544
12935,hs2634,87148.626,3.469
12936,hs2635,89512.628,3.486
12937,hs2636,83239.201,3.505
12938,hs2637,94285.145,3.501
12939,hs2638,88799.08,3.495
12940,hs2639,91486.138,3.584
12941,hs264,94604.69,3.568
12942,hs2640,90201.894,3.573
12943,hs2641,92058.731,3.534
12944,hs2642,87767.67,3.557
12945,hs2643,89901.364,3.496
12946,hs2644,92770.455,3.572
12947,hs2645,94553.339,3.65
12948,hs2646,94113.153,3.502
12949,hs2647,92439.274,3.55
12950,hs2648,95408.03,3.471
12951,hs2649,83535.663,3.557
12952,hs265,85943.998,3.581
12953,hs2650,92796.178,3.528
12954,hs2651,86937.104,3.574
12955,hs2652,88482.418,3.58
12956,hs2653,89287.329,3.564
12957,hs2654,91217.504,3.45
12958,hs2655,92390.794,3.621
12959,hs2656,91108.619,3.514
12960,hs2657,88115.837,3.602
12961,hs2658,92410.401,3.624
12962,hs2659,94711.182,3.528
12963,hs266,80217.397,3.56
12964,hs2660,89044.492,3.517
12965,hs2661,92827.328,3.493
12966,hs2662,93092.633,3.485
12967,hs2663,96538.663,3.537
12968,hs2664,92896.162,3.526
12969,hs2665,92342.765,3.598
12970,hs2666,88863.539,3.513
12971,hs2667,86556.559,3.604
12972,hs2668,81114.113,3.552
12973,hs2669,90064.975,3.476
12974,hs267,89735.797,3.493
12975,hs2670,90293.222,3.513
12976,hs2671,90026.801,3.629
12977,hs2672,91294.992,3.486
12978,hs2673,85566.742,3.593
12979,hs2674,88938.954,3.473
12980,hs2675,94717.817,3.479
12981,hs2676,93916.124,3.466
12982,hs2677,90950.027,3.604
12983,hs2678,93176.863,3.536
12984,hs2679,89082.46,3.531
12985,hs268,87227.1,3.575
12986,hs2680,84492.261,3.554
12987,hs2681,90037.898,3.525
12988,hs2682,83954.404,3.558
12989,hs2683,92048.81,3.553
12990,hs2684,93126.604,3.563
12991,hs2685,95178.398,3.503
12992,hs2686,96361.503,3.44
12993,hs2687,97335.275,3.567
12994,hs2688,90706.393,3.571
12995,hs2689,90416.253,3.555
12996,hs269,90249.226,3.522
12997,hs2690,91840.917,3.522
12998,hs2691,86673.032,3.578
12999,hs2692,86832.349,3.519
13000,hs2693,90145.943,3.481
13001,hs2694,88933.789,3.524
13002,hs2695,86623.337,3.525
13003,hs2696,91446.898,3.442
13004,hs2697,83903.651,3.549
13005,hs2698,90459.652,3.509
13006,hs2699,89983.145,3.58
13007,hs27,88557.516,3.476
13008,hs270,91838.09,3.544
13009,hs2700,88923.778,3.495
13010,hs2701,98531.619,3.496
13011,hs2702,88756.702,3.535
13012,hs2703,88845.787,3.544
13013,hs2704,86306.399,3.552
13014,hs2705,90606.482,3.468
13015,hs2706,83942.053,3.523
13016,hs2707,89466.563,3.581
13017,hs2708,94343.663,3.522
13018,hs2709,90337.365,3.597
13019,hs271,84821.573,3.513
13020,hs2710,91977.699,3.542
13021,hs2711,81707.061,3.568
13022,hs2712,94157.086,3.64
13023,hs2713,92810.358,3.618
13024,hs2714,96969.725,3.458
13025,hs2715,87054.989,3.552
13026,hs2716,89705.114,3.698
13027,hs2717,95131.371,3.529
13028,hs2718,89943.16,3.534
13029,hs2719,95992.072,3.552
13030,hs272,89771.709,3.519
13031,hs2720,88848.609,3.579
13032,hs2721,95323.54,3.537
13033,hs2722,84014.509,3.484
13034,hs2723,85756.299,3.573
13035,hs2724,88184.304,3.488
13036,hs2725,83873.903,3.583
13037,hs2726,85841.644,3.563
13038,hs2727,94261.085,3.601
13039,hs2728,83279.939,3.489
13040,hs2729,87436.497,3.522
13041,hs273,91765.113,3.57
13042,hs2730,85198.186,3.533
13043,hs2731,92718.976,3.524
13044,hs2732,90121.353,3.559
13045,hs2733,90697.403,3.5
13046,hs2734,82839.547,3.451
13047,hs2735,83820.535,3.542
13048,hs2736,90945.463,3.541
13049,hs2737,82717.597,3.473
13050,hs2738,87530.653,3.568
13051,hs2739,96590.809,3.515
13052,hs274,92252.02,3.479
13053,hs2740,96127.633,3.586
13054,hs2741,96735.543,3.612
13055,hs2742,87256.418,3.52
13056,hs2743,83868.229,3.628
13057,hs2744,94310.463,3.59
13058,hs2745,96889.661,3.549
13059,hs2746,91922.752,3.418
13060,hs2747,79965.515,3.528
13061,hs2748,90168.175,3.532
13062,hs2749,90131.913,3.575
13063,hs275,88964.356,3.49
13064,hs2750,90224.353,3.558
13065,hs2751,92650.543,3.516
13066,hs2752,93462.465,3.424
13067,hs2753,93516.99,3.607
13068,hs2754,98599.998,3.626
13069,hs2755,91099.466,3.541
13070,hs2756,89951.81,3.57
13071,hs2757,90797.428,3.475
13072,hs2758,85818.091,3.508
13073,hs2759,87384.413,3.57
13074,hs276,91243.304,3.598
13075,hs2760,94701.648,3.552
13076,hs2761,90656.722,3.604
13077,hs2762,94147.575,3.419
13078,hs2763,88271.199,3.5
13079,hs2764,91735.299,3.511
13080,hs2765,86951.519,3.548
13081,hs2766,84432.947,3.534
13082,hs2767,95541.214,3.482
13083,hs2768,91980.454,3.474
13084,hs2769,93040.542,3.559
13085,hs277,91296.678,3.444
13086,hs2770,94537.05,3.556
13087,hs2771,93149.186,3.545
13088,hs2772,91314.762,3.516
13089,hs2773,89895.95,3.493
13090,hs2774,82962.287,3.497
13091,hs2775,88137.171,3.591
13092,hs2776,89026.092,3.476
13093,hs2777,94961.936,3.545
13094,hs2778,89186.622,3.525
13095,hs2779,88311.553,3.54
13096,hs278,94662.649,3.48
13097,hs2780,87522.57,3.564
13098,hs2781,89858.628,3.446
13099,hs2782,85687.388,3.478
13100,hs2783,88249.028,3.526
13101,hs2784,91447.041,3.573
13102,hs2785,83789.552,3.535
13103,hs2786,87553.904,3.509
13104,hs2787,88844.849,3.676
13105,hs2788,93514.421,3.511
13106,hs2789,91204.045,3.552
13107,hs279,89070.059,3.571
13108,hs2790,84949.419,3.502
13109,hs2791,86848.969,3.566
13110,hs2792,91029.046,3.513
13111,hs2793,90668.934,3.543
13112,hs2794,94504.807,3.538
13113,hs2795,83863.377,3.455
13114,hs2796,91222.405,3.554
13115,hs2797,97695.363,3.518
13116,hs2798,85943.8,3.486
13117,hs2799,93840.209,3.503
13118,hs28,84102.992,3.553
13119,hs280,100687.83,3.534
13120,hs2800,95912.634,3.531
13121,hs2801,93295.741,3.455
13122,hs2802,89530.37,3.518
13123,hs2803,88377.823,3.517
13124,hs2804,87783.109,3.562
13125,hs2805,90461.525,3.574
13126,hs2806,97328.979,3.552
13127,hs2807,91145.429,3.607
13128,hs2808,92742.704,3.508
13129,hs2809,88481.829,3.512
13130,hs281,91244.109,3.539
13131,hs2810,88370.128,3.494
13132,hs2811,86437.57,3.435
13133,hs2812,93440.71,3.523
13134,hs2813,92761.102,3.504
13135,hs2814,90569.024,3.47
13136,hs2815,87614.577,3.618
13137,hs2816,92747.824,3.545
13138,hs2817,89460.137,3.512
13139,hs2818,96133.252,3.494
13140,hs2819,94697.682,3.462
13141,hs282,83209.935,3.422
13142,hs2820,98800.372,3.588
13143,hs2821,89326.77,3.644
13144,hs2822,86443.661,3.594
13145,hs2823,85731.282,3.61
13146,hs2824,89860.954,3.601
13147,hs2825,89161.927,3.446
13148,hs2826,84862.08,3.567
13149,hs2827,81334.952,3.598
13150,hs2828,88895.844,3.536
13151,hs2829,90872.603,3.664
13152,hs283,88122.883,3.57
13153,hs2830,88597.695,3.47
13154,hs2831,91709.957,3.604
13155,hs2832,88518.07,3.512
13156,hs2833,91823.949,3.494
13157,hs2834,90664.179,3.544
13158,hs2835,89736.951,3.609
13159,hs2836,89676.305,3.524
13160,hs2837,92335.927,3.601
13161,hs2838,93167.321,3.553
13162,hs2839,86982.194,3.534
13163,hs284,86041.456,3.628
13164,hs2840,81491.55,3.532
13165,hs2841,86019.814,3.436
13166,hs2842,92438.289,3.514
13167,hs2843,87415.926,3.556
13168,hs2844,87477.98,3.584
13169,hs2845,92597.767,3.519
13170,hs2846,86295.837,3.53
13171,hs2847,88100.039,3.571
13172,hs2848,98262.942,3.473
13173,hs2849,95306.329,3.547
13174,hs285,90070.606,3.525
13175,hs2850,92669.712,3.522
13176,hs2851,92399.258,3.598
13177,hs2852,87411.089,3.5
13178,hs2853,84450.093,3.486
13179,hs2854,87512.584,3.518
13180,hs2855,88735.773,3.603
13181,hs2856,84622.245,3.491
13182,hs2857,96493.714,3.569
13183,hs2858,85222.064,3.532
13184,hs2859,90265.236,3.51
13185,hs286,84565.516,3.599
13186,hs2860,90947.902,3.529
13187,hs2861,89305.032,3.531
13188,hs2862,88014.138,3.548
13189,hs2863,93352.635,3.602
13190,hs2864,91523.851,3.547
13191,hs2865,92850.247,3.469
13192,hs2866,89031.458,3.483
13193,hs2867,91393.637,3.49
13194,hs2868,88143.67,3.441
13195,hs2869,91268.959,3.585
13196,hs287,82087.354,3.543
13197,hs2870,90331.188,3.557
13198,hs2871,86780.733,3.525
13199,hs2872,94350.173,3.446
13200,hs2873,85294.153,3.523
13201,hs2874,87108.493,3.518
13202,hs2875,94790.484,3.467
13203,hs2876,94343.627,3.453
13204,hs2877,90652.407,3.476
13205,hs2878,92529.107,3.6
13206,hs2879,85897.309,3.562
13207,hs288,86755.47,3.472
13208,hs2880,89859.303,3.554
13209,hs2881,89782.156,3.553
13210,hs2882,88517.353,3.54
13211,hs2883,87596.596,3.54
13212,hs2884,92852.176,3.61
13213,hs2885,93830.933,3.509
13214,hs2886,93732.036,3.61
13215,hs2887,89623.274,3.547
13216,hs2888,85378.898,3.492
13217,hs2889,89621.14,3.55
13218,hs289,84417.007,3.51
13219,hs2890,91134.629,3.468
13220,hs2891,90349.589,3.608
13221,hs2892,89092.474,3.46
13222,hs2893,87955.596,3.544
13223,hs2894,88614.362,3.594
13224,hs2895,85307.445,3.611
13225,hs2896,87379.524,3.63
13226,hs2897,92555.037,3.658
13227,hs2898,88879.322,3.55
13228,hs2899,93190.056,3.538
13229,hs29,85660.516,3.584
13230,hs290,90384.909,3.457
13231,hs2900,92848.025,3.541
13232,hs2901,91945.709,3.493
13233,hs2902,90035.073,3.562
13234,hs2903,96531.397,3.555
13235,hs2904,86992.49,3.467
13236,hs2905,93658.943,3.476
13237,hs2906,88511.897,3.465
13238,hs2907,84825.41,3.538
13239,hs2908,87555.665,3.564
13240,hs2909,98041.103,3.485
13241,hs291,89808.749,3.521
13242,hs2910,93127.115,3.572
13243,hs2911,89968.685,3.48
13244,hs2912,85130.323,3.532
13245,hs2913,87183.911,3.527
13246,hs2914,98847.369,3.469
13247,hs2915,83396.171,3.578
13248,hs2916,86502.806,3.56
13249,hs2917,86184.28,3.584
13250,hs2918,92190.117,3.458
13251,hs2919,92935.424,3.43
13252,hs292,87991.813,3.516
13253,hs2920,91547.071,3.509
13254,hs2921,92181.891,3.468
13255,hs2922,97113.556,3.587
13256,hs2923,93888.929,3.5
13257,hs2924,88558.758,3.573
13258,hs2925,86984.455,3.612
13259,hs2926,90539.976,3.562
13260,hs2927,93197.111,3.536
13261,hs2928,90101.916,3.54
13262,hs2929,86370.666,3.487
13263,hs293,92824.921,3.537
13264,hs2930,92592.358,3.543
13265,hs2931,88051.14,3.552
13266,hs2932,87164.982,3.595
13267,hs2933,89976.574,3.558
13268,hs2934,84171.076,3.617
13269,hs2935,83342.624,3.486
13270,hs2936,92633.009,3.596
13271,hs2937,84141.597,3.538
13272,hs2938,87143.167,3.589
13273,hs2939,93344.972,3.546
13274,hs294,89667.201,3.58
13275,hs2940,88747.303,3.616
13276,hs2941,91033.576,3.56
13277,hs2942,86356.398,3.571
13278,hs2943,86846.543,3.59
13279,hs2944,88421.599,3.53
13280,hs2945,91183.76,3.6
13281,hs2946,91864.731,3.548
13282,hs2947,89735.304,3.548
13283,hs2948,97954.702,3.497
13284,hs2949,86455.885,3.544
13285,hs295,87464.863,3.543
13286,hs2950,87444.65,3.583
13287,hs2951,90153.765,3.596
13288,hs2952,90844.84,3.604
13289,hs2953,88850.434,3.555
13290,hs2954,86435.46,3.561
13291,hs2955,90842.726,3.569
13292,hs2956,91753.66,3.563
13293,hs2957,81673.22,3.518
13294,hs2958,90593.42,3.551
13295,hs2959,91640.374,3.508
13296,hs296,84662.163,3.512
13297,hs2960,85633.287,3.5
13298,hs2961,90064.019,3.556
13299,hs2962,85382.631,3.539
13300,hs2963,88176.859,3.585
13301,hs2964,91947.864,3.455
13302,hs2965,87142.622,3.527
13303,hs2966,95572.799,3.608
13304,hs2967,91092.053,3.539
13305,hs2968,84941.214,3.53
13306,hs2969,93673.398,3.523
13307,hs297,95004.503,3.404
13308,hs2970,84480.577,3.583
13309,hs2971,90625.115,3.498
13310,hs2972,86942.662,3.553
13311,hs2973,90179.578,3.59
13312,hs2974,88924.431,3.546
13313,hs2975,93220.673,3.577
13314,hs2976,83650.285,3.663
13315,hs2977,88916.692,3.504
13316,hs2978,85897.777,3.601
13317,hs2979,98459.132,3.502
13318,hs298,88228.93,3.475
13319,hs2980,92909.696,3.545
13320,hs2981,89596.79,3.576
13321,hs2982,84773.137,3.567
13322,hs2983,99089.236,3.384
13323,hs2984,94756.373,3.567
13324,hs2985,83809.211,3.536
13325,hs2986,85638.053,3.483
13326,hs2987,94246.483,3.523
13327,hs2988,92005.897,3.395
13328,hs2989,88297.383,3.539
13329,hs299,89108.492,3.528
13330,hs2990,93908.979,3.582
13331,hs2991,87717.502,3.594
13332,hs2992,86244.622,3.405
13333,hs2993,90049.277,3.519
13334,hs2994,88710.117,3.556
13335,hs2995,89293.062,3.529
13336,hs2996,99032.602,3.512
13337,hs2997,94313.4,3.587
13338,hs2998,93583.274,3.57
13339,hs2999,88995.648,3.526
13340,hs3,90171.235,3.505
13341,hs30,93613.859,3.524
13342,hs300,92491.626,3.542
13343,hs3000,88790.244,3.619
13344,hs3001,94830.111,3.587
13345,hs3002,93238.067,3.528
13346,hs3003,91964.725,3.619
13347,hs3004,89425.411,3.556
13348,hs3005,92138.875,3.549
13349,hs3006,94742.129,3.492
13350,hs3007,86748.545,3.47
13351,hs3008,88727.935,3.53
13352,hs3009,86026.466,3.611
13353,hs301,92375.51,3.567
13354,hs3010,88343.759,3.523
13355,hs3011,91681.88,3.551
13356,hs3012,91352.894,3.574
13357,hs3013,92638.685,3.533
13358,hs3014,93277.107,3.541
13359,hs3015,88577.761,3.504
13360,hs3016,87339.644,3.585
13361,hs3017,89007.266,3.502
13362,hs3018,95479.635,3.5
13363,hs3019,93400.19,3.574
13364,hs302,90737.103,3.479
13365,hs3020,82159.749,3.576
13366,hs3021,93227.936,3.43
13367,hs3022,91664.504,3.497
13368,hs3023,97309.91,3.556
13369,hs3024,93453.281,3.622
13370,hs3025,89236.86,3.485
13371,hs3026,81600.515,3.502
13372,hs3027,90689.434,3.48
13373,hs3028,86771.706,3.473
13374,hs3029,85277.767,3.505
13375,hs303,87300.057,3.58
13376,hs3030,89300.273,3.501
13377,hs3031,80748.767,3.431
13378,hs3032,91400.181,3.605
13379,hs3033,89393.84,3.519
13380,hs3034,93590.11,3.606
13381,hs3035,93304.99,3.6
13382,hs3036,92702.269,3.639
13383,hs3037,93149.536,3.591
13384,hs3038,91243.368,3.581
13385,hs3039,93780.191,3.561
13386,hs304,83457.398,3.537
13387,hs3040,90208.18,3.472
13388,hs3041,89523.582,3.526
13389,hs3042,91225.638,3.492
13390,hs3043,89505.513,3.521
13391,hs3044,89600.215,3.475
13392,hs3045,93823.027,3.532
13393,hs3046,82551.252,3.552
13394,hs3047,92020.315,3.554
13395,hs3048,88127.974,3.523
13396,hs3049,89121.061,3.558
13397,hs305,93666.325,3.454
13398,hs3050,88537.809,3.455
13399,hs3051,80815.986,3.469
13400,hs3052,85592.029,3.633
13401,hs3053,93423.017,3.58
13402,hs3054,90082.907,3.496
13403,hs3055,89504.08,3.511
13404,hs3056,97071.584,3.555
13405,hs3057,87402.971,3.516
13406,hs3058,94291.516,3.465
13407,hs3059,93024.743,3.553
13408,hs306,89489.683,3.58
13409,hs3060,85127.542,3.502
13410,hs3061,81014.532,3.513
13411,hs3062,87713.538,3.566
13412,hs3063,91114.964,3.475
13413,hs3064,87510.806,3.542
13414,hs3065,91358.365,3.518
13415,hs3066,88235.979,3.522
13416,hs3067,92226.031,3.579
13417,hs3068,89379.176,3.632
13418,hs3069,92539.058,3.498
13419,hs307,87224.664,3.503
13420,hs3070,89891.749,3.502
13421,hs3071,95376.2,3.541
13422,hs3072,89758.461,3.494
13423,hs3073,93355.947,3.582
13424,hs308,90557.188,3.545
13425,hs309,87870.986,3.57
13426,hs31,87261.768,3.535
13427,hs310,86866.672,3.474
13428,hs311,85901.183,3.553
13429,hs312,90741.673,3.54
13430,hs313,88229.563,3.554
13431,hs314,94350.035,3.518
13432,hs315,88592.662,3.505
13433,hs316,92040.46,3.473
13434,hs317,85085.58,3.536
13435,hs318,86233.553,3.497
13436,hs319,92754.407,3.538
13437,hs32,89749.393,3.475
13438,hs320,91607.702,3.507
13439,hs321,92332.499,3.595
13440,hs322,94869.635,3.54
13441,hs323,92066.194,3.508
13442,hs324,90037.313,3.515
13443,hs325,85922.753,3.573
13444,hs326,84441.984,3.566
13445,hs327,91734.371,3.506
13446,hs328,86115.559,3.461
13447,hs329,90428.817,3.576
13448,hs33,81662.507,3.592
13449,hs330,83058.941,3.633
13450,hs331,82933.252,3.558
13451,hs332,94431.523,3.624
13452,hs333,91652.794,3.557
13453,hs334,86760.797,3.509
13454,hs335,90260.279,3.552
13455,hs336,93041.722,3.521
13456,hs337,91727.855,3.599
13457,hs338,89333.966,3.513
13458,hs339,89164.022,3.529
13459,hs34,90984.882,3.455
13460,hs340,92533.181,3.578
13461,hs341,93045.669,3.503
13462,hs342,88303.252,3.513
13463,hs343,89034.427,3.549
13464,hs344,89559.484,3.616
13465,hs345,87045.901,3.508
13466,hs346,92435.725,3.439
13467,hs347,94076.191,3.697
13468,hs348,88480.82,3.666
13469,hs349,87456.512,3.528
13470,hs35,90615.485,3.603
13471,hs350,84967.324,3.462
13472,hs351,95516.002,3.509
13473,hs352,98154.763,3.585
13474,hs353,90232.335,3.51
13475,hs354,85620.396,3.609
13476,hs355,80849.232,3.55
13477,hs356,88315.157,3.526
13478,hs357,88455.186,3.636
13479,hs358,89599.786,3.45
13480,hs359,95095.485,3.458
13481,hs36,80513.729,3.581
13482,hs360,92298.578,3.544
13483,hs361,89477.704,3.497
13484,hs362,82709.322,3.588
13485,hs363,85923.144,3.649
13486,hs364,84374.973,3.547
13487,hs365,87614.467,3.604
13488,hs366,86902.068,3.542
13489,hs367,91168.602,3.56
13490,hs368,86340.377,3.596
13491,hs369,91859.359,3.53
13492,hs37,87841.019,3.497
13493,hs370,97810.216,3.491
13494,hs371,94418.646,3.471
13495,hs372,86227.353,3.569
13496,hs373,86273.294,3.516
13497,hs374,87541.298,3.577
13498,hs375,83989.449,3.513
13499,hs376,88873.966,3.522
13500,hs377,85951.824,3.524
13501,hs378,79879.494,3.443
13502,hs379,90289.307,3.463
13503,hs38,86693.443,3.47
13504,hs380,84951.94,3.448
13505,hs381,94573.72,3.517
13506,hs382,87661.97,3.536
13507,hs383,92727.814,3.43
13508,hs384,84777.982,3.603
13509,hs385,89893.528,3.582
13510,hs386,91512.234,3.553
13511,hs387,89017.653,3.507
13512,hs388,96900.799,3.539
13513,hs389,82415.976,3.54
13514,hs39,88916.305,3.47
13515,hs390,93436.345,3.572
13516,hs391,93602.602,3.528
13517,hs392,93855.552,3.491
13518,hs393,87395.836,3.607
13519,hs394,95495.623,3.51
13520,hs395,88324.01,3.522
13521,hs396,93367.436,3.532
13522,hs397,92368.97,3.58
13523,hs398,99668.6,3.568
13524,hs399,92978.958,3.523
13525,hs4,86471.598,3.593
13526,hs40,86292.893,3.519
13527,hs400,94137.026,3.57
13528,hs401,87415.336,3.47
13529,hs402,92665.679,3.474
13530,hs403,90046.253,3.479
13531,hs404,88874.656,3.486
13532,hs405,101238.043,3.571
13533,hs406,95650.853,3.477
